track_id,artists,album_name,track_name,popularity,duration_ms,danceability,key,acousticness,liveness,tempo,track_genre
3jVQvvPLV18ZmIr3HfOV3j,Jack's Mannequin,Everything In Transit (Non-PA Release),Bruised,30,242760,0.531,3,0.0042,0.136,135.82,piano
3e4QIt4wVVqsCqMqKxOrZd,SG Lewis;Ty Dolla $ign;Lucky Daye,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),67,227435,0.539,10,0.00263,0.344,98.898,soul
0UPToI0FptyTBFwnwPzvkr,Timbiriche,Retro Baladas,Si No Es Ahora,0,234293,0.632,2,0.0717,0.37,141.374,latin
4CcLHdPVxsePAnX7NzfgxT,Jake Eaw,"Spring 2021 Anime Piano, Vol. 2",Hands Up To The Sky,45,80419,0.51,4,0.957,0.111,98.006,piano
4cXnUi6qulwgj0fLSu0VYE,Elvis Presley,Almost in Love,Rubberneckin',59,133813,0.623,10,0.231,0.12,144.334,rock-n-roll
1SRgxDKsqy9FiCVQp1DE4I,Maisie Peters;James Bay,Human - Best Adult Pop Tunes,"Funeral (From ""Trying: Season 2"")",0,154013,0.497,2,0.325,0.0921,149.387,indie
5d9RSSwDvlTyuwfmeafUah,Phil Wickham,Living Hope,Living Hope,55,327000,0.292,3,0.0355,0.0977,143.949,alt-rock
2PMcqt0axYgoSu6xXWzHza,my little airport,I ALSO DON'T KNOW (Live),只收一半 - Live,31,171225,0.518,9,0.684,0.395,84.016,cantopop
2jzxWQlR0pZ2IUvk95nsfX,2 Brothers On The 4th Floor,Dreams (Will Come Alive),Dreams (Will Come Alive),28,263162,0.701,7,0.00328,0.416,134.013,happy
33cM7cebe6Aay0VRAqG2iU,Giuseppe Verdi;Rizzi;Carlo Rizzi;Orchestra dell'Accademia Nazionale di Santa Cecilia,40 Most Beautiful Classical Anthems,"Verdi: Nabucco, Act 3: ""Va, pensiero"" (Chorus of The Hebrew Slaves)",21,218080,0.123,1,0.988,0.123,73.638,opera
0tXQlZrIM2qHF1TpUYtZ5Z,Romperayo,Asi No Se Puede Muchaches,Asi No Se Puede Muchaches,19,240640,0.736,6,0.0684,0.0923,112.01,afrobeat
16qYAto5RMC3suM7ErXAKm,Malon,Justicia o Resistencia (Remasterizado),Judas de Oficio - Remasterizado,22,253271,0.544,9,4.07e-05,0.247,101.487,heavy-metal
6lxkSyeW0uTFTrIx4CkmrJ,Drexciya,Journey of the Deep Sea Dweller III,Nautilus 12,7,168557,0.659,4,0.00263,0.0918,137.132,detroit-techno
356X9AHexTmUwTAz61nV0p,Marshmello;Southside;Giggs;SAINt JHN,Been Thru This Before,Been Thru This Before (with Giggs & SAINt JHN),49,207140,0.878,10,0.157,0.103,130.013,progressive-house
7K8ynCu1uyHNR23IokFDK5,Sweet Little Band,Les Tout - Petits Ecoutent Beatles,Yellow Submarine,38,157344,0.643,7,0.324,0.158,113.051,children
7GJ1d5TkybTVDxLNP5VqhL,Pritam;Shreya Ghoshal;Arijit Singh,Bhool Bhulaiyaa 2,Ami Je Tomar (Kiara's Scare),46,98184,0.361,1,0.397,0.185,116.781,indian
21HfdERaOGBeHWf06igIzs,Prashant Soni,College Romance: Season 2 (Music from the Series),Tujhse Mehka,38,158117,0.494,11,0.626,0.178,84.608,songwriter
4rR6TjxYfYJfIlj7LkvNqz,Sofía Reyes;Jason Derulo;De La Ghetto,Upbeat 20's,"1, 2, 3",0,201526,0.792,1,0.165,0.0501,94.968,latin
141GeeQQItnC1sH7gXUDlf,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,224983,0.592,2,0.0917,0.179,129.896,funk
0lFbEWKabh3xYmmrzp5bLE,Guaynaa,Perreo Tenebroso Vol. 5,Mera,0,199400,0.806,6,0.178,0.356,176.07,reggaeton
7aohwSiTDju51QmC54AUba,Ingrid Michaelson,Be OK,You And I,63,148400,0.698,0,0.927,0.0883,135.027,acoustic
33xvLHLR4T6FdGZ2Nvonww,Flema,25 Años,Más Feliz Que la Mierda,44,116106,0.4,0,0.000545,0.101,99.299,metal
5JEyr135t1qMJioNg7fy5s,Edvard Grieg;Dietrich Fischer-Dieskau;Hartmut Höll,October Classical Playlist,"Fem digte, Op. 26: No. 5, Herbststimmung",0,93000,0.357,5,0.985,0.0584,107.869,classical
6beSXVbbvppuDsgD1pAZuG,Alvin & The Chipmunks,Alvin And The Chipmunks: The Road Chip (Original Motion Picture Soundtrack),"Iko Iko - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",48,120200,0.751,7,0.253,0.0653,169.933,children
6TeJ52WYcJT92bO95BY17u,Siouxsie and the Banshees,Halloween Scary Party,Halloween,0,221466,0.223,7,0.0116,0.212,171.75,alt-rock
5OoGzZh3v57f2mFdAeK36J,Milionário & José Rico,"Atravessando Gerações, Vol. 29",Decida - Ao Vivo,58,239053,0.516,2,0.645,0.92,79.435,sertanejo
5u4jJAAD6jd0Z741eT7XGP,Volbeat,Twisted Halloween Hits,The Devil's Bleeding Crown,0,238653,0.321,11,1.62e-05,0.0442,109.653,alternative
6RQmlzig8pqorrfvEmGBXe,The Lancashire Hotpots,A Hard Days Pint,The Perfect Pint,22,106066,0.623,6,0.452,0.21,116.458,comedy
6QWWAAktMqnx50kzSzjLVd,6091,Yajña,Yajña,25,305263,0.859,9,0.0157,0.0977,109.998,electronic
6rHh8urosEFRI67xVa6fzU,The Beatles,Magical Mystery Tour (Remastered),The Fool On The Hill - Remastered 2009,57,179106,0.356,4,0.913,0.105,144.184,psych-rock
3mtLprtXiXGRAe6j6KsU2m,Deuter,Bamboo Forest,Signatures on Water,21,341093,0.188,11,0.988,0.0839,82.38,new-age
7aoJALsQuyzF9KnkO7AwXf,James Brown;The Original J.B.s,Disco Boogie Mood,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",1,316004,0.793,10,0.113,0.305,108.332,funk
4V9VnRcjHmPbry0tYWRRDK,Brray,Perreo Tenebroso Vol. 5,"No Eres Tú, Soy Yo",0,167800,0.901,9,0.327,0.103,144.968,latino
0M4N45TMVz7Py2d6tEfDRX,黃妃,非常妃,恨世生,25,155893,0.551,4,0.134,0.0597,124.957,mandopop
0KbbArmGT8AHIlP8k3pROd,Twiddle,Every Last Leaf,Collective Pulse,35,249319,0.489,7,0.0149,0.11,99.1,j-rock
5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,0.465,4,1.83e-05,0.262,135.997,alt-rock
5nxmwuDelvrQPTofGhF6nk,From The Vastland,Kamarikan,Kamarikan,0,360875,0.289,10,0.000126,0.111,119.898,iranian
6IicYKDzPBN2VDClsjxR9x,Elvis Costello,My Aim Is True,I'm Not Angry,22,179320,0.547,1,0.159,0.325,139.38,power-pop
5URQ1xSOkuIhyP9jjd4tXk,Samuel Messias,Gerado no Altar (Ao Vivo),Gerado no Altar (Ao Vivo),38,357954,0.328,6,0.449,0.0772,174.799,gospel
5F1KlBhTmtwHY0qItKsEEg,Jairo Vera,Se Canso,Se Canso,43,195274,0.721,8,0.118,0.249,87.052,latino
2rqTZrpsqlbzIz3wQ7s2Q1,Brando,Yes or No,Yes or No,64,175570,0.879,4,0.106,0.131,118.025,deep-house
4rE4qF4baoXpustrgtnFRw,Claire Rosinkranz;Jeremy Zucker,Backyard Boy,Backyard Boy (with Jeremy Zucker),59,129026,0.753,5,0.303,0.0876,138.09,indie-pop
5mBYqylcOxRrT0kwo5IwF3,Alireza Mashayekhi;Farimah Ghavamsadri,"Left Above the Clouds - Piano Classical Themes for Inflight Relaxation, Peace and Calm Music for Antistress Journey",Short Stories I,0,125879,0.352,2,0.992,0.11,64.985,iranian
5YZMJiVEthl7905WzW8dzS,Aonikenk,Lanza en Mano,Y de Quién Es?,19,140080,0.461,2,7.69e-05,0.0548,157.74,heavy-metal
6D8MQ04WjnY9Jrhi1MdNFa,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Gamzedeyim Deva Bulmam,43,197146,0.294,4,0.836,0.102,143.52,turkish
5ZQbFoo3gdmB4mL5qr2R2e,Posthuman,Mutant City Acid,Into Gestalt,10,494026,0.8,10,0.000135,0.106,127.998,idm
5wcXQ4f9BTB1dPXmsqp4kI,Owl City,Weihnachtspop 2022,Peppermint Winter,0,240560,0.451,0,0.208,0.0764,153.95,indie-pop
3c5RR8u3j8CBAX6wkqYWiV,Ichika Nito,until the end,Feeling,42,246688,0.679,9,0.294,0.116,82.998,guitar
5gFfoZxgMHgMiArpO4Balz,İnsan Mıyız,Seni Senden,Seni Senden,44,229125,0.628,10,0.0355,0.105,120.006,turkish
25JmQ3qFQkhbLZMJpdftO9,MitiS;Tedy,'Til the End,By My Side,47,190588,0.494,6,0.401,0.0661,169.942,dub
3zRrpaY13nDHD97EHsRJD6,Sex Prisoner,Tannhauser Gate,Underbite,16,57659,0.315,1,1.42e-05,0.512,59.212,grindcore
4LqkHTCD7pwRtSkrIQSwk2,Noisia,Devil May Cry (Original Game Soundtrack),Lilith's Club,40,326400,0.543,7,0.00304,0.168,124.981,breakbeat
3WYAOSW2hvfr07Ww4xLrn1,Linkin Park,Minutes to Midnight (Deluxe Edition),Given Up,44,189338,0.642,4,0.00119,0.0432,100.056,grunge
57h78tTPfMNlb2UHyQggcI,Sloppy Seconds,Destroyed,The Horror of Party Beach,27,130613,0.385,9,0.0114,0.188,153.043,power-pop
5Gs6NY7QTgEq77V3DtPagv,The Phantoms,The Fight,Unstoppable Now,44,221576,0.64,6,0.000627,0.0802,129.997,alt-rock
72tinFpEPWLUZJ4kOIJz7U,Jim Brickman,Winter Chill,Away In The Manger,0,236791,0.308,5,0.973,0.11,126.44,new-age
1e1IiUItCGhp8LvU8aZ213,Stoned Jesus,Seven Thunders Roar,I'm the Mountain,46,961942,0.395,8,0.0102,0.126,136.391,psych-rock
2mQ7KmAI8gFLH3baaDXc6o,Calvin Harris;Disciples;DJ Snake,How Deep is Your Love (DJ Snake Remix),How Deep is Your Love - DJ Snake Remix,41,222400,0.616,9,0.015,0.141,149.93,progressive-house
5uc8qnreoDC8ZxVZ8EjZRc,Annie Lennox,Halloween Party 2022,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",0,210520,0.563,2,0.283,0.127,173.98,songwriter
2ZgzcSD8lWLOwWoNYFX219,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,Gogol,0,117482,0.382,7,0.99,0.107,162.072,ambient
1F0i0Ynrv28aAvycSLsugZ,Pritam;Sanjith Hegde;Sid Sriram,"Kesariya Rangu [From ""Brahmastra (Kannada)""]","Kesariya Rangu (From ""Brahmastra (Kannada)"")",59,278377,0.555,0,0.665,0.108,94.2,indian
43pllzWnKSGTw4XCvoNlG8,Rodolfo Abrantes,O Dia Que Será Pra Sempre,Dia Quente,45,301013,0.618,6,0.818,0.107,143.924,gospel
2ww2xnkptug8KwF6XzEwMq,Linkin Park,LIVING THINGS,UNTIL IT BREAKS,48,223400,0.316,2,0.0489,0.287,170.061,grunge
5iaPhRuBYqeCHbCOpOlvx5,Glee Cast,"Glee: The Music, Volume 7",Uptown Girl,46,180706,0.618,4,0.569,0.443,128.992,club
0NwcbjyO9BqBZFjila5t8s,Pritam;Anirudh Ravichander,"Dancela Bodha Yethuda [From ""Brahmastra (Tamil)""]","Dancela Bodha Yethuda (From ""Brahmastra (Tamil)"")",54,245735,0.654,6,0.0738,0.329,136.021,indian
7dJP4ns1P10f7m1jt0cWeX,Tubeway Army,Cario The Ultimate Fantasy Playlist,I Only Rewind,0,250026,0.627,0,0.0458,0.113,141.891,synth-pop
6DkWvMJZjYQdeat4itVt97,White Noise for Babies,Sea of White Noise,Moons,0,187464,0.179,2,0.00239,0.1,76.705,sleep
0WdS3cQWwZGzJxxZT0CbQP,Traditional;Mansfield Wind Symphony;Jeff King,2021 Midwest Clinic: Mansfield Wind Symphony (Live),"Where the Waters Meet (O Waly, Waly) [Arr. C.B. Chambers for Wind Symphony] [Live]",0,246280,0.0733,3,0.956,0.715,78.132,sleep
4uJnQswt7f4r0tuI37wNFk,Feid,Feliz Cumpleaños con Perreo,La Buena Fai,4,144573,0.712,2,0.116,0.219,167.764,latino
7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Dev,Pran,48,221538,0.619,1,0.116,0.19,90.916,indie
0noUgseAwk5ocHM4RyWcKg,Smyang Piano,"Piano Collection, Vol. 4",Airplane pt. 2,38,174576,0.347,0,0.992,0.171,139.646,piano
3B72prJPOqGB5GZxM4l7lp,Toronto Is Broken;Matt Neux,Reminisce,Reminisce (feat. Natty Campbell) - Matt Neux Remix,41,269497,0.624,10,0.000945,0.713,87.496,idm
4uQEnTBt1AgJE7qsDbhodW,Henrique & Juliano,Manifesto Musical (Ao Vivo),Até A Próxima Vida - Ao Vivo,56,194310,0.587,4,0.135,0.976,117.606,sertanejo
0DlsNqeniWBaquLExBPmEZ,PXNDX,Bonanza,Envejecido en barril de roble,45,208266,0.509,8,0.0226,0.508,134.004,emo
4z3RNAUb0whdaLAudM9EHE,The Beatles,Get Back (Rooftop Performance),Get Back - Rooftop Performance / Take 2,57,204186,0.655,9,0.101,0.105,125.572,psych-rock
0RstD1ThE5VUie4RU8d5Jk,Joker Xue,被人 Facade,被人 Facade,39,248160,0.495,0,0.777,0.0981,111.922,mandopop
02LmGMJG5yi2K1RsBOj5cR,ILLENIUM;Sueco;Trippie Redd,Gaming Songs 2022: Hard Mode,Story of My Life,0,191124,0.521,3,0.0539,0.117,96.991,dubstep
2osZrs2bSuFboaAAm96G2d,Szeukers,Struukeduuke! (De Groete Oet Gäöl),Struukeduuke! (De Groete Oet Gäöl),26,215912,0.599,6,0.0855,0.137,165.04,hardstyle
7MA5eIM6qJH56VXvyVBseL,Todd Barry,From Heaven,"Nurse's T-Shirt, Kid's T-Shirt",20,78333,0.48,3,0.921,0.829,177.513,comedy
2zKBWXll2Pvjq8fHFAqtOC,Gershon Jackson;Eli Escobar,Bargrooves Summer Sessions 2016,Take It Easy - Eli Escobar Remix,5,407962,0.785,10,1.78e-05,0.0601,123.974,chicago-house
48lhLOfFXp3p4tvsZXiGtK,Mazare;Monika Santucci,That's On You,That's On You,40,229333,0.462,10,0.161,0.0622,89.981,dubstep
5cwqO4thrTUj42WShkF39w,Seven Lions;Skyler Stonestreet;Dabin,Where I Won't Be Found (Remixes),Freesol (Dabin Remix),35,242117,0.371,0,0.0166,0.364,170.013,dubstep
3NigHcNkAIUpS1cNbiqNl8,AJJ,Christmas Island,Angel of Death,28,174709,0.645,7,0.259,0.115,118.585,acoustic
1D403LgpMsSbJ1GGx7MHLy,The Louvin Brothers,Satan Is Real,The Kneeling Drunkard's Plea,23,173093,0.564,10,0.744,0.107,126.274,bluegrass
6OxtLXSJxfKA6XTKKwALse,Brings,Karneval 2022 100%,Sünderlein,0,240920,0.57,0,0.00284,0.253,128.985,party
2VEyRBSTePcHdGoWTwPgS9,Shade k;Terrie Kynd,Smack Alors On Danse (Dub Edit),Smack Alors On Danse - Dub Edit,14,199711,0.735,9,0.0104,0.057,132.035,breakbeat
4bKDv3H7XigHrVYwUwCjiR,=LOVE,CAMEO,「君と私の歌」,37,323186,0.424,11,0.0257,0.378,173.948,j-rock
6skTPlJtkpqN7mM95QfsUD,Maceo Plex,When the Lights Are Out,When the Lights Are Out - Late Night Mix,41,438145,0.317,9,0.000693,0.313,128.017,minimal-techno
4UmY9dgZGyd2WLktuIUdJb,Josh Williams;Don Rigsby;Kristin Scott Benson}Ron Stewart;Missy Raines;Randy Kohrs,Lonesome Highway,Mordecai,22,216893,0.673,10,0.286,0.103,105.389,bluegrass
5krhLpkt6KhhomFqHWPgYl,W&W;AXMO;SONJA,StarShine (I Don't Want This Night To End),StarShine (I Don't Want This Night To End),61,177600,0.437,1,0.0135,0.512,150.0,trance
19ODdY2U4Wqlv6t04dk54j,Najand,In the Night of Revolution,Preaching for the Deaf,0,192407,0.211,7,0.155,0.357,131.265,iranian
2Ba6Q403Dzv0joFPVNaj9Y,Once Mekel,Intrinsik (Deluxe Edition),Tak Sempurna,33,269846,0.478,5,0.147,0.532,146.018,blues
5qQYeV15IMHX0dqcgLa1zB,Cristo Vivo,Fé em Canto (Acústico),Teu Reino - Acústico,44,326794,0.572,9,0.315,0.574,135.86,brazil
7ycM6zltS8OPhwJLY7jooI,Celtic Thunder;Keith Harkin,Mythology,Now We Are Free,19,247000,0.228,4,0.349,0.338,119.755,opera
0iVuYZTxkkJrzfp56doJ91,Lyn Lapid,Pop Christmas 2022,Messed Up On Christmas,0,141972,0.616,11,0.791,0.0978,93.995,singer-songwriter
4z9j7avEnPRIcSYZfmaDcx,Oficina G3,Humanos,Apostasia,39,238468,0.251,0,0.000172,0.097,72.569,metal
5zqJlEJcn0EfnvAScH8swK,The Beatles,Yellow Submarine Songtrack,All You Need Is Love,53,226666,0.364,7,0.281,0.113,102.967,british
04amRUbvDaUMmE9U4Vs48E,Said The Sky;Yuppycult;Electra Mustaine,Wide-Eyed,Just Us,49,162944,0.748,7,0.194,0.0982,108.932,dub
4fjIZ7L6mh8MHFj7rVypr0,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",12,308000,0.383,0,0.986,0.0859,90.957,classical
2gOhhHSjm3iw4NFY43carm,Os Paralamas Do Sucesso,Acústico (Live),Caleidoscópio - Ao Vivo,50,256720,0.567,7,0.245,0.712,175.448,brazil
5Z10YWrfpP2UAUwmmHIR8y,The White Stripes,De Stijl,Apple Blossom,54,133293,0.537,9,0.65,0.0852,128.193,garage
6ZgQBgQSGh3DGk8NNoKAMa,Shiritsu Ebisu Chugaku,エビ中 秋声と螻蛄と音楽の輝き 題して「ちゅうおん」2021(Live),白日 - ちゅうおん2021 Live ver.,20,183613,0.542,1,0.0729,0.695,93.0,j-idol
3LmYMHpOQaZ8YvgPrXtYJu,Antônio Carlos Jobim,Chill in Brazil,Triste,1,181600,0.568,8,0.738,0.116,136.489,mpb
18sMrc6WLXCCxG1i8BLpCz,Palavrantiga,Esperar é Caminhar,Vem Me Socorrer,45,334622,0.552,4,0.387,0.178,105.98,brazil
2zTj94PV5GhYcGin1fHNho,Tamia,Mellow Bars R'n'B,Questions,0,206266,0.625,3,0.702,0.102,79.948,soul
6k41NbV1oz9Z5NDI89ousX,Ted Gärdestad,LUGNA LÅTAR,Come Give Me Love,0,209120,0.386,5,0.0916,0.126,144.084,swedish
4QzJOTh94tmzsR1lV6mfML,Sajeer Koppam,"Dilse, Vol. 2",Vannu ninte,25,350824,0.546,4,0.146,0.216,134.576,malay
3Q8CwfdyDIjHdlItATIxLt,Prigida,Passage,Passage,55,130188,0.688,2,0.678,0.111,106.048,french
6f9c9qfXKTsPccaUobnhR6,Bebe,Ella,Ella,29,215800,0.843,9,0.269,0.0465,118.006,spanish
3q6whPZOFdGN4qAD4riCu3,Nickel Creek,Reason's Why (The Very Best),Helena,20,280760,0.525,9,0.0672,0.116,132.96,bluegrass
7z3Q4j4HJDSOZtbR5rbYdG,Architects,Holy Hell,Holy Hell,49,253973,0.537,7,8.92e-05,0.256,105.019,metalcore
5xz5dUtU2xooSP75BwRJ3H,Bonobo,The North Borders,Ten Tigers,41,243780,0.711,2,0.152,0.157,99.984,trip-hop
0moDQxGRAXziNK2WHgeEYa,Trazendo a Arca,"Ao Vivo no Maracanãzinho, Vol. 2 (Ao Vivo)",Tua Graça Me Basta - Ao Vivo,34,471213,0.434,4,0.165,0.473,127.762,groove
7c4Q9yEJGRXva8KNSLRZkP,Redd Kross,Red Cross,Cover Band,20,86600,0.516,7,5.32e-05,0.0677,97.353,power-pop
3lr5FTmdVu48cEpVLRQDbD,Jantsen,Gutter Til I Die,Nasty,23,212571,0.622,1,0.0022,0.0688,139.898,dubstep
7K6RK6aNVvcRZPBDoegoWO,Limoblaze;Ada Betsabe;Principal,Blow My Mind,Blow My Mind - Spanish Remix,20,187547,0.709,8,0.367,0.0796,189.916,afrobeat
1lCZCeNWATY0JHYgH19zyI,Mountain Sprout,One More For The Ditch,Dry Counties,29,224373,0.533,2,0.126,0.184,122.132,bluegrass
3E0D36S3MKA9e3f8yCOFR3,Kailash Kher,Best Of Kailash Kher,"Chak Lein De (From ""Chandni Chowk To China"")",46,262687,0.709,8,0.334,0.387,129.022,folk
0VUiaSYJJgUF0JvweD6Mr9,Slushii;Tokyo Machine,PEW PEW,PEW PEW,55,199111,0.745,2,0.0397,0.337,135.1,electronic
4QKt4JmQK1x791t5MSCnFP,Bryan Adams,Christmas Dinner 2022,Christmas Time,0,243057,0.503,0,0.472,0.103,77.321,rock
2fcmS6jBbfEIzyubu8LuFb,George Benson,Guitar Man,Since I Fell For You,51,178440,0.467,7,0.952,0.11,92.82,guitar
4sy5cAPZnhA3kmfQMPCEWf,Xam651,Zombies,Zombies,38,132995,0.591,1,0.771,0.137,164.4,german
2krNOqdPZApb8To7F22h8t,Jhayco,Frescura y Perreo,Sensual Bebé,0,209146,0.776,0,0.0268,0.114,97.066,reggaeton
0uyvc0R0wJ6Fu3E01UtlzJ,Miss May I,Shadows Inside,Shadows Inside,54,236549,0.381,10,4.59e-06,0.143,179.987,death-metal
4DosgMYWthi2sAHwiOQte2,Hillsong Young & Free;Alexander Pappas,We Are Young & Free,Alive (Live),49,233373,0.567,1,0.000891,0.869,131.988,world-music
1EU3VuKGZOvd1HTkxLPUXK,Linkin Park,Meteora (Bonus Edition),Nobody's Listening,57,178866,0.502,2,0.105,0.174,199.972,grunge
6suU440DRXoxpLNKWf46XJ,Realidade Cruel,Dos Barracos de Maderite aos Palácios de Platina,O Resgate,48,415660,0.553,7,0.622,0.163,152.59,funk
5TcuM4sQFHK747kwB2q1Qy,Annaleigh Ashford,Sunday in the Park with George (2017 Broadway Cast Recording),Everybody Loves Louis,22,219333,0.521,1,0.892,0.0824,117.833,show-tunes
5wIEoWpswKLoEMuX1XYkrN,Victor Ruiz;Vitor Munhoz;Frankov,10 Years Compilation,So Far So Good - Frankov Remix 2022,0,307500,0.806,2,0.00522,0.0514,127.994,techno
3vWeZSOhhmOai0Go0zKm5j,slchld,"my insecurities, not yours","she likes spring, I prefer winter",66,207436,0.39,9,0.556,0.264,79.56,chill
4xhWfr0tyA7BGL7eXo8KnV,RØNIN,ALL GIRLS ARE THE SAME,ALL GIRLS ARE THE SAME,73,121949,0.785,9,0.593,0.103,118.065,sad
5vHLwhxxlGzmClMcxRRFPr,Nirvana,Nevermind (Remastered),Lithium,73,257053,0.678,7,0.00174,0.0631,123.207,grunge
4GCLB9PxicVRzMIV72u30h,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",13,71560,0.272,0,0.982,0.188,63.218,classical
0aDTaI6pxKLiy0vcmHebZR,Todos Tus Muertos,Greatest Hits,Tu Alma Mía / Adelita,36,233266,0.546,9,0.00383,0.224,116.327,ska
3hCw0hLVKIfPaOb1FEWWwa,Autograf;Tiina,Armada Music - ADE 2022,High On That New Love,1,166451,0.721,0,0.128,0.171,123.893,deep-house
4bY2oZGA5Br3pTE1Jd1IfY,Nogizaka46,バレッタ TypeD,月の大きさ,57,236293,0.555,9,0.484,0.266,92.487,j-pop
7LU6tZhxVtBcrpxjA6pFWU,Spor,Caligo,Like Clockwork,18,265652,0.651,1,0.00361,0.383,140.032,drum-and-bass
0Yld4eVEV6rBvpijVU2s6l,Pritam;Arijit Singh,Dangal (Original Motion Picture Soundtrack),Naina,66,225750,0.501,6,0.772,0.117,80.086,indian
701hEuWyG1EZepbD5Qiu3r,Joris Voorn;Colyn,Four (Remixes Deluxe),Never (Colyn Remix),21,217154,0.713,0,0.125,0.102,123.976,minimal-techno
28UKSTXNVOJJBmaAXAGt01,Andrew Baena;Cooper Lagace,Meathook,Meathook,46,371674,0.281,1,0.000565,0.351,108.689,metalcore
14lPj0tv1uLlli3b4CFrCg,Nikolay Kopylov,Вечер Старинного Русского Романса,Улица-Улица,0,179706,0.586,7,0.985,0.939,120.164,romance
47KFrBgysM9cBF9BYL74lw,Kolombo;Loulou Players,Dont Go Away EP,Dont Go Away - Zombie Disco Squad Remix,19,406461,0.809,6,6.87e-05,0.0651,123.986,minimal-techno
79UzFFBn4dFovvqh9bKanm,Enrico Sangiuliano,Biomorph,Hidden T,44,468822,0.688,7,0.0132,0.0823,126.012,techno
79RqP2xmjoIRQ8nqNCG3nr,Integral Rigor,Alast (Instrumental Version),The Devil Inside - Instrumental Version,0,279327,0.179,7,0.000118,0.122,194.522,iranian
1l1ra0gsPlpnDOc4HdkKZU,Weezer,Emo Christmas 2022,O Come All Ye Faithful,0,124653,0.516,11,0.00701,0.337,121.907,alt-rock
4JIYKZzKnlPhL28h0uixzZ,Get Scared,"Built for Blame, Laced With Shame - Spotify Exclusive",Don't You Dare Forget the Sun,64,193584,0.276,9,0.000681,0.107,144.793,metalcore
6w1n5rbFLWKscpvAbYGOru,R.E.M.,80s Bangers Vol. 2,It's The End Of The World As We Know It (And I Feel Fine),0,246933,0.381,7,0.0258,0.0251,205.528,rock
4335pP7BWDcZtaiLz1NEMb,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0,262306,0.579,1,0.958,0.0551,95.222,german
707PZGDkSagq6qmceovsLp,Beat Oven,Superpad,Hawaiian Organ Donor,28,84923,0.71,2,0.748,0.104,65.035,study
2tOesqy3dQL8N4tqSaO79z,Felix Da Housecat;Röyksopp,The Glitz Part Deux Remix Edition,What Does it Feel Like - Royksopp Return To The Sun Remix,32,432177,0.798,9,0.00225,0.101,123.001,chicago-house
1k5ikG1uA7sPMCKhKOocIo,Billy Joel,Live at Yankee Stadium,"Pressure - Live at Yankee Stadium, Bronx, NY - June 1990",35,321066,0.435,2,0.0736,0.961,151.722,piano
0LteBf3TS8NSQISDf887Ph,Róisín Murphy,The State of Pop,Overpowered,0,308106,0.74,3,0.0972,0.267,117.02,electronic
739cbHTqihOPlsGal5yfOk,Bruno Gadiol,paixão vs amor,paixão vs amor,43,164060,0.72,11,0.304,0.134,158.032,funk
4pBykn8eWxl3O9JvIHZXj4,Armin van Buuren;Vini Vici;Alok;Zafrir,United,United,50,217391,0.643,1,0.0565,0.0763,138.073,trance
4CnwktWyYuXEtxbMIbJtXP,yaeow,my first songs,far away from here,57,132800,0.663,10,0.892,0.0788,74.97,chill
24b9eObMccIrDSs3NvdrRd,Arijit Singh,Arijit Singh Broken Strings,"Milne Hai Mujhse Aayi (From ""Aashiqui 2"")",57,295798,0.515,11,0.0357,0.134,143.752,pop-film
37401pYbpD1TKkFyP4hYPB,Royal Deluxe,Born for This,I'm A Wanted Man,50,228986,0.493,11,0.00943,0.325,82.072,blues
5CBDOzmi9RXYOWi7YMrU9e,Hideyuki Hashimoto,Echo,Echo,57,121250,0.516,1,0.986,0.145,82.577,piano
61202Zzk9rk4bPMZLh2gr6,Allman Brothers Band,Fiesta temática 60s,Trouble No More,0,227751,0.556,9,0.0577,0.0907,141.348,hard-rock
0xTt4ZNGExjOuzHKVHr0zN,Turma do Pagode;Péricles;Chrigor,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) [Ao Vivo],Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,54,360269,0.332,11,0.729,0.961,80.024,sertanejo
